Cel mai apropiat voltag este0.4248046875
Timpul citirii este 0ms
Cu o rezistenta de 10K capacitatea=0F
=0 micro farad
0,0
0,0.4248046875
1,0.4150390625
2,0.419921875
3,0.4150390625
4,0.4052734375
5,0.4052734375
6,0.400390625
6,0.400390625
7,0.3955078125
8,0.390625
9,0.3857421875
10,0.3759765625
11,0.3759765625
12,0.37109375
13,0.37109375
14,0.361328125
14,0.3564453125
15,0.361328125
16,0.3564453125
17,0.3564453125
18,0.3466796875
19,0.341796875
20,0.341796875
21,0.3369140625
22,0.3369140625
23,0.33203125
23,0.322265625
24,0.3271484375
25,0.322265625
26,0.3125
27,0.3173828125
28,0.3125
29,0.3076171875
30,0.3076171875
31,0.302734375
32,0.2978515625
32,0.302734375
33,0.29296875
34,0.2880859375
35,0.2880859375
36,0.283203125
37,0.2734375
38,0.2783203125
39,0.2783203125
41,0.2783203125
42,0.2685546875
42,0.2734375
43,0.2685546875
44,0.2587890625
45,0.2587890625
46,0.263671875
47,0.263671875
48,0.25390625
49,0.25390625
50,0.2490234375
50,0.2490234375
51,0.244140625
52,0.2392578125
53,0.244140625
54,0.234375
55,0.2392578125
56,0.234375
57,0.2294921875
58,0.224609375
59,0.224609375
59,0.2197265625
60,0.2197265625
61,0.2197265625
62,0.21484375
63,0.2197265625
64,0.21484375
65,0.2099609375
66,0.21484375
67,0.2099609375
68,0.205078125
68,0.2001953125
69,0.2001953125
70,0.1953125
71,0.2001953125
72,0.1953125
73,0.205078125
74,0.185546875
75,0.185546875
76,0.185546875
76,0.185546875
77,0.1806640625
78,0.1806640625
79,0.17578125
80,0.1806640625
81,0.17578125
82,0.17578125
84,0.1708984375
85,0.1708984375
86,0.1708984375
86,0.1708984375
87,0.1708984375
88,0.1611328125
89,0.1611328125
90,0.166015625
91,0.15625
92,0.15625
93,0.15625
94,0.15625
95,0.1611328125
95,0.1513671875
96,0.1513671875
97,0.1513671875
98,0.146484375
99,0.146484375
100,0.1416015625
101,0.13671875
102,0.146484375
103,0.146484375
103,0.13671875
104,0.1416015625
105,0.13671875
106,0.1416015625
107,0.1318359375
108,0.1318359375
109,0.13671875
110,0.1318359375
111,0.126953125
112,0.1220703125
112,0.1220703125
113,0.126953125
114,0.126953125
115,0.1220703125
116,0.1220703125
117,0.1171875
118,0.1171875
119,0.1220703125
120,0.1171875
121,0.1171875
121,0.1171875
122,0.107421875
123,0.107421875
124,0.107421875
126,0.107421875
127,0.107421875
128,0.107421875
129,0.107421875
130,0.1025390625
130,0.1025390625
131,0.1025390625
132,0.09765625
133,0.1025390625
134,0.1025390625
135,0.1025390625
136,0.0927734375
137,0.09765625
138,0.09765625
139,0.09765625
139,0.09765625
140,0.0927734375
141,0.0927734375
142,0.0927734375
143,0.0927734375
144,0.0927734375
145,0.087890625
146,0.087890625
147,0.0830078125
148,0.078125
148,0.0830078125
149,0.0830078125
150,0.0830078125
151,0.078125
152,0.0830078125
153,0.0830078125
154,0.078125
155,0.078125
156,0.0830078125
157,0.0732421875
157,0.0732421875
158,0.078125
159,0.0732421875
160,0.0732421875
161,0.0732421875
162,0.0732421875
163,0.0732421875
164,0.068359375
165,0.0732421875
165,0.0732421875
166,0.0732421875
167,0.0732421875
169,0.068359375
170,0.068359375
171,0.0634765625
172,0.068359375
173,0.068359375
174,0.0634765625
175,0.0634765625
175,0.068359375
176,0.0634765625
177,0.068359375
178,0.0537109375
179,0.0634765625
180,0.0634765625
181,0.05859375
182,0.0537109375
183,0.0634765625
184,0.05859375
184,0.05859375
185,0.05859375
186,0.05859375
187,0.05859375
188,0.0537109375
189,0.05859375
190,0.0537109375
191,0.048828125
192,0.0537109375
192,0.0537109375
193,0.048828125
194,0.0537109375
195,0.048828125
196,0.0537109375
197,0.0537109375
198,0.0537109375
199,0.048828125
200,0.0537109375
201,0.0439453125
201,0.0439453125
202,0.0439453125
203,0.048828125
204,0.048828125
205,0.0439453125
206,0.048828125
207,0.0439453125
208,0.0390625
209,0.048828125
210,0.048828125
210,0.0439453125
212,0.0439453125
213,0.048828125
214,0.048828125
215,0.0439453125
216,0.0341796875
217,0.0390625
218,0.0341796875
219,0.0390625
219,0.0390625
220,0.0390625
221,0.0439453125
222,0.0390625
223,0.0341796875
224,0.0390625
225,0.0390625
226,0.0390625
227,0.0341796875
228,0.0390625
228,0.0341796875
229,0.029296875
230,0.029296875
231,0.029296875
232,0.029296875
233,0.0341796875
234,0.0341796875
235,0.0341796875
236,0.0341796875
237,0.0390625
237,0.029296875
238,0.0341796875
239,0.0244140625
240,0.029296875
241,0.0341796875
242,0.0341796875
243,0.0244140625
244,0.029296875
245,0.029296875
245,0.029296875
246,0.029296875
247,0.029296875
248,0.0244140625
249,0.0244140625
250,0.0244140625
251,0.0244140625
252,0.01953125
254,0.029296875
255,0.01953125
255,0.0244140625
256,0.029296875
257,0.029296875
258,0.0244140625
259,0.01953125
260,0.01953125
261,0.0244140625
262,0.0146484375
263,0.029296875
264,0.0244140625
264,0.0244140625
265,0.0244140625
266,0.01953125
267,0.0146484375
268,0.0244140625
269,0.0244140625
270,0.01953125
271,0.01953125
272,0.0146484375
273,0.01953125
273,0.0146484375
274,0.0244140625
